datetime,water_discharge
2019-01-22,9914.42857142857
2019-01-23,11525.760869565218
2019-01-24,11340.531914893618
2019-01-25,8914.791666666666
2019-01-26,8768.541666666666
2019-01-27,8793.157894736842
2019-01-28,8723.75
2019-01-29,8473.958333333334
2019-01-30,8277.8125
2019-01-31,7984.895833333333
2019-02-01,7823.958333333333
2019-02-02,9270.3125
2019-02-03,11096.0
2019-02-04,14033.333333333334
2019-02-05,21835.164835164836
2019-02-06,33177.083333333336
2019-02-07,43486.458333333336
2019-02-08,47291.57894736842
2019-02-09,50017.89473684211
2019-02-10,45791.666666666664
2019-02-11,41198.958333333336
2019-02-12,38425.8064516129
2019-02-13,37383.09859154929
2019-02-14,37367.36842105263
2019-02-15,37132.97872340425
2019-02-16,36974.73684210526
2019-02-17,33996.84210526316
2019-02-18,29784.042553191488
2019-02-19,27282.291666666668
2019-02-20,25369.791666666668
2019-02-21,23616.666666666668
2019-02-22,23195.604395604394
2019-02-23,23285.416666666668
2019-02-24,32624.21052631579
2019-02-25,41969.89247311828
2019-02-26,38362.10526315789
2019-02-27,32594.791666666668
2019-02-28,29155.913978494624
2019-03-01,25727.956989247312
2019-03-02,23872.916666666668
2019-03-03,21842.105263157893
2019-03-04,18873.91304347826
2019-03-05,17491.489361702126
2019-03-06,15813.684210526315
2019-03-07,16635.106382978724
2019-03-08,16185.416666666666
2019-03-09,16318.08510638298
2019-03-10,26261.052631578947
2019-03-11,30507.36842105263
2019-03-12,27998.947368421053
2019-03-13,27180.208333333332
2019-03-14,29011.956521739132
2019-03-15,39264.583333333336
2019-03-16,40745.833333333336
2019-03-17,37829.166666666664
2019-03-18,34172.916666666664
2019-03-19,32304.166666666668
2019-03-20,30685.416666666668
2019-03-21,29843.157894736843
2019-03-22,29827.083333333332
2019-03-23,27995.744680851065
2019-03-24,27173.684210526317
2019-03-25,25912.76595744681
2019-03-26,23507.291666666668
2019-03-27,21571.875
2019-03-28,22047.872340425532
2019-03-29,20873.684210526317
2019-03-30,20971.57894736842
2019-03-31,23909.473684210527
2019-04-01,26038.297872340427
2019-04-02,28157.291666666668
2019-04-03,27519.791666666668
2019-04-04,26433.333333333332
2019-04-05,24128.125
2019-04-06,22253.125
2019-04-07,21026.315789473683
2019-04-08,20309.473684210527
2019-04-09,19434.375
2019-04-10,19698.958333333332
2019-04-11,17422.916666666668
2019-04-12,16303.125
2019-04-13,20054.255319148935
2019-04-14,18895.833333333332
2019-04-15,18282.105263157893
2019-04-16,24736.559139784946
2019-04-17,27921.875
2019-04-18,28758.333333333332
2019-04-19,29184.375
2019-04-20,27814.736842105263
2019-04-21,26268.08510638298
2019-04-22,25004.21052631579
2019-04-23,23604.21052631579
2019-04-24,21222.105263157893
2019-04-25,20141.052631578947
2019-04-26,18192.63157894737
2019-04-27,18600.0
2019-04-28,17608.333333333332
2019-04-29,22446.236559139787
2019-04-30,34723.40425531915
2019-05-01,51552.0
2019-05-02,98176.4705882353
2019-05-03,104264.21052631579
2019-05-04,93421.875
2019-05-05,74810.41666666667
2019-05-06,62342.708333333336
2019-05-07,58350.0
2019-05-08,52055.31914893617
2019-05-09,53062.5
2019-05-10,58658.333333333336
2019-05-11,55011.458333333336
2019-05-12,48445.833333333336
2019-05-13,43670.833333333336
2019-05-14,38643.75
2019-05-15,36939.583333333336
2019-05-16,35626.041666666664
2019-05-17,40428.125
2019-05-18,39763.541666666664
2019-05-19,43547.916666666664
2019-05-20,44349.47368421053
2019-05-21,40340.86021505376
2019-05-22,40639.36170212766
2019-05-23,48443.15789473684
2019-05-24,49338.94736842105
2019-05-25,46735.78947368421
2019-05-26,40464.583333333336
2019-05-27,37965.625
2019-05-28,42643.75
2019-05-29,53241.666666666664
2019-05-30,61738.541666666664
2019-05-31,62317.708333333336
2019-06-01,53679.166666666664
2019-06-02,47406.25
2019-06-03,40769.791666666664
2019-06-04,37048.958333333336
2019-06-05,40884.375
2019-06-06,40788.541666666664
2019-06-07,38352.083333333336
2019-06-08,35598.958333333336
2019-06-09,31371.875
2019-06-10,33172.916666666664
2019-06-11,28671.875
2019-06-12,27628.125
2019-06-13,27323.958333333332
2019-06-14,22908.333333333332
2019-06-15,26084.375
2019-06-16,30754.736842105263
2019-06-17,30803.125
2019-06-18,28679.166666666668
2019-06-19,25577.894736842107
2019-06-20,25676.041666666668
2019-06-21,33144.565217391304
2019-06-22,35056.25
2019-06-23,31521.27659574468
2019-06-24,28504.21052631579
2019-06-25,27301.063829787236
2019-06-26,27006.315789473683
2019-06-27,25930.526315789473
2019-06-28,27521.052631578947
2019-06-29,29083.870967741936
2019-06-30,27425.8064516129
2019-07-01,29566.666666666668
2019-07-02,29379.787234042553
2019-07-03,32815.05376344086
2019-07-04,36281.914893617024
2019-07-05,37322.916666666664
2019-07-06,34536.84210526316
2019-07-07,30903.191489361703
2019-07-08,28360.63829787234
2019-07-09,25049.462365591397
2019-07-10,22773.40425531915
2019-07-11,21675.78947368421
2019-07-12,19523.655913978495
2019-07-13,18417.021276595744
2019-07-14,17353.191489361703
2019-07-15,16363.440860215054
2019-07-16,16927.36842105263
2019-07-17,16079.787234042553
2019-07-18,15374.736842105263
2019-07-19,18951.063829787236
2019-07-20,20827.956989247312
2019-07-21,20365.263157894737
2019-07-22,21088.297872340427
2019-07-23,21949.473684210527
2019-07-24,21489.130434782608
2019-07-25,19012.90322580645
2019-07-26,16358.333333333334
2019-07-27,14949.462365591398
2019-07-28,13889.473684210527
2019-07-29,13468.421052631578
2019-07-30,13036.842105263158
2019-07-31,10098.351648351649
2019-08-01,9201.573033707866
2019-08-02,8131.458333333333
2019-08-03,7178.571428571428
2019-08-04,6576.881720430108
2019-08-05,6061.666666666667
2019-08-06,7785.591397849463
2019-08-07,6669.791666666667
2019-08-08,6540.104166666667
2019-08-09,6570.0
2019-08-10,6512.954545454545
2019-08-11,6443.225806451613
2019-08-12,7741.170212765957
2019-08-13,8270.54945054945
2019-08-14,7840.869565217391
2019-08-15,7346.702127659574
2019-08-16,6463.870967741936
2019-08-17,6459.450549450549
2019-08-18,7396.105263157895
2019-08-19,11532.90322580645
2019-08-20,11040.0
2019-08-21,10851.894736842105
2019-08-22,9717.934782608696
2019-08-23,8140.108695652174
2019-08-24,7222.391304347826
2019-08-25,6990.0
2019-08-26,7951.145833333333
2019-08-27,8482.391304347826
2019-08-28,9706.631578947368
2019-08-29,8207.41935483871
2019-08-30,8908.804347826086
2019-08-31,6697.021276595745
2019-09-01,7576.373626373626
2019-09-02,7098.863636363636
2019-09-03,6973.493975903614
2019-09-04,10599.354838709678
2019-09-05,9328.070175438597
2019-09-06,9079.368421052632
2019-09-07,7325.869565217391
2019-09-08,6922.421052631579
2019-09-09,6077.684210526316
2019-09-10,6086.145833333333
2019-09-11,5219.0625
2019-09-12,7335.376344086021
2019-09-13,8931.684210526315
2019-09-14,13049.473684210527
2019-09-15,18410.416666666668
2019-09-16,22775.0
2019-09-17,22935.78947368421
2019-09-18,20210.63829787234
2019-09-19,19524.7311827957
2019-09-20,19142.105263157893
2019-09-21,18150.0
2019-09-22,20140.0
2019-09-23,23756.25
2019-09-24,23530.208333333332
2019-09-25,22326.315789473683
2019-09-26,19835.416666666668
2019-09-27,17387.5
2019-09-28,37904.166666666664
2019-09-29,57147.916666666664
2019-09-30,67300.0
2019-10-01,62541.48936170213
2019-10-02,49423.655913978495
2019-10-03,43122.916666666664
2019-10-04,44723.15789473684
2019-10-05,37806.31578947369
2019-10-06,36531.25
2019-10-07,33710.416666666664
2019-10-08,30825.263157894737
2019-10-09,28117.708333333332
2019-10-10,25737.894736842107
2019-10-11,23780.208333333332
2019-10-12,23034.48275862069
2019-10-13,26203.125
2019-10-14,23666.304347826088
2019-10-15,21463.157894736843
2019-10-16,20332.978723404256
2019-10-17,18521.27659574468
2019-10-18,17090.526315789473
2019-10-19,16573.11827956989
2019-10-20,16566.666666666668
2019-10-21,13938.91304347826
2019-10-22,15955.056179775282
2019-10-23,15423.655913978495
2019-10-24,13684.21052631579
2019-10-25,12553.684210526315
2019-10-26,12871.578947368422
2019-10-27,22759.375
2019-10-28,38634.04255319149
2019-10-29,44557.142857142855
2019-10-30,41604.34782608696
2019-10-31,43335.416666666664
2019-11-01,51907.291666666664
2019-11-02,53459.574468085106
2019-11-03,46762.5
2019-11-04,39975.78947368421
2019-11-05,34778.125
2019-11-06,32475.2688172043
2019-11-07,30193.75
2019-11-08,26280.0
2019-11-09,24643.617021276597
2019-11-10,24115.625
2019-11-11,22736.458333333332
2019-11-12,19785.263157894737
2019-11-13,17829.473684210527
2019-11-14,17991.57894736842
2019-11-15,17075.78947368421
2019-11-16,16472.340425531915
2019-11-17,15161.052631578947
2019-11-18,15087.5
2019-11-19,15062.765957446809
2019-11-20,14780.208333333334
2019-11-21,15186.666666666666
2019-11-22,17643.010752688173
2019-11-23,18419.354838709678
2019-11-24,17933.333333333332
2019-11-25,17125.263157894737
2019-11-26,16168.08510638298
2019-11-27,16467.74193548387
2019-11-28,18314.736842105263
2019-11-29,18048.936170212764
2019-11-30,16882.105263157893
2019-12-01,17658.333333333332
2019-12-02,19361.290322580644
2019-12-03,18845.744680851065
2019-12-04,19063.440860215054
2019-12-05,18471.428571428572
2019-12-06,18016.129032258064
2019-12-07,15861.702127659575
2019-12-08,15227.368421052632
2019-12-09,15940.425531914894
2019-12-10,14973.91304347826
2019-12-11,14639.78494623656
2019-12-12,13221.739130434782
2019-12-13,12952.631578947368
2019-12-14,12440.860215053763
2019-12-15,12278.72340425532
2019-12-16,12191.489361702128
2019-12-17,11221.052631578947
2019-12-18,11274.468085106382
2019-12-19,10099.574468085106
2019-12-20,10003.958333333334
2019-12-21,10265.212765957447
2019-12-22,10408.260869565218
2019-12-23,10444.105263157895
2019-12-24,9923.541666666666
2019-12-25,9801.27659574468
2019-12-26,9889.6875
2019-12-27,10001.075268817205
2019-12-28,9763.578947368422
2019-12-29,11483.08510638298
2019-12-30,17992.708333333332
2019-12-31,23277.083333333332
2020-01-01,22768.817204301075
2020-01-02,21315.217391304348
2020-01-03,20835.955056179777
2020-01-04,19831.91489361702
2020-01-05,18386.813186813186
2020-01-06,17767.36842105263
2020-01-07,16912.90322580645
2020-01-08,16424.468085106382
2020-01-09,14024.239130434782
2020-01-10,17034.042553191488
2020-01-11,22309.473684210527
2020-01-12,35572.916666666664
2020-01-13,44798.958333333336
2020-01-14,48204.166666666664
2020-01-15,44838.541666666664
2020-01-16,40400.0
2020-01-17,36026.88172043011
2020-01-18,33243.75
2020-01-19,31074.736842105263
2020-01-20,30416.842105263157
2020-01-21,28181.720430107525
2020-01-22,26969.14893617021
2020-01-23,25977.083333333332
2020-01-24,25085.263157894737
2020-01-25,24351.041666666668
2020-01-26,25495.833333333332
2020-01-27,25352.127659574468
2020-01-28,23265.625
2020-01-29,22186.206896551725
2020-01-30,20284.782608695652
2020-01-31,19647.82608695652
2020-02-01,18964.21052631579
2020-02-02,20113.684210526317
2020-02-03,24113.684210526317
2020-02-04,27333.684210526317
2020-02-05,26554.736842105263
2020-02-06,25237.5
2020-02-07,22922.105263157893
2020-02-08,21920.833333333332
2020-02-09,19817.708333333332
2020-02-10,20155.78947368421
2020-02-11,19564.583333333332
2020-02-12,19184.444444444445
2020-02-13,20118.08510638298
2020-02-14,19006.521739130436
2020-02-15,17325.0
2020-02-16,17818.947368421053
2020-02-17,16786.458333333332
2020-02-18,17272.63157894737
2020-02-19,19418.947368421053
2020-02-20,22047.872340425532
2020-02-21,20354.166666666668
2020-02-22,19845.833333333332
2020-02-23,19240.425531914894
2020-02-24,18454.255319148935
2020-02-25,18486.458333333332
2020-02-26,17764.583333333332
2020-02-27,19721.875
2020-02-28,20420.0
2020-02-29,19069.791666666668
2020-03-01,18022.105263157893
2020-03-02,18294.68085106383
2020-03-03,17702.17391304348
2020-03-04,18975.78947368421
2020-03-05,18408.333333333332
2020-03-06,19225.263157894737
2020-03-07,16287.234042553191
2020-03-08,15652.68817204301
2020-03-09,16659.139784946237
2020-03-10,19496.808510638297
2020-03-11,22656.25
2020-03-12,24167.708333333332
2020-03-13,22936.559139784946
2020-03-14,21456.382978723403
2020-03-15,19907.44680851064
2020-03-16,18842.105263157893
2020-03-17,18695.78947368421
2020-03-18,18137.5
2020-03-19,19078.125
2020-03-20,23527.36842105263
2020-03-21,25982.291666666668
2020-03-22,25998.936170212764
2020-03-23,25277.659574468085
2020-03-24,24014.736842105263
2020-03-25,23414.583333333332
2020-03-26,23320.0
2020-03-27,22515.217391304348
2020-03-28,23033.333333333332
2020-03-29,26355.31914893617
2020-03-30,31219.791666666668
2020-03-31,30904.21052631579
2020-04-01,28256.842105263157
2020-04-02,26882.291666666668
2020-04-03,25256.842105263157
2020-04-04,23575.0
2020-04-05,22187.36842105263
2020-04-06,20868.42105263158
2020-04-07,20377.659574468085
2020-04-08,20505.37634408602
2020-04-09,19572.527472527472
2020-04-10,18104.166666666668
2020-04-11,16905.208333333332
2020-04-12,17991.397849462366
2020-04-13,17812.5
2020-04-14,16549.473684210527
2020-04-15,16740.0
2020-04-16,15187.5
2020-04-17,15333.684210526315
2020-04-18,13903.296703296703
2020-04-19,16155.913978494624
2020-04-20,14270.526315789473
2020-04-21,14523.958333333334
2020-04-22,12928.421052631578
2020-04-23,13210.526315789473
2020-04-24,13238.297872340425
2020-04-25,13917.021276595744
2020-04-26,19658.333333333332
2020-04-27,25447.916666666668
2020-04-28,24881.052631578947
2020-04-29,24951.041666666668
2020-04-30,36955.208333333336
2020-05-01,60434.408602150535
2020-05-02,68509.47368421052
2020-05-03,55615.625
2020-05-04,47997.87234042553
2020-05-05,41391.57894736842
2020-05-06,36925.0
2020-05-07,33864.21052631579
2020-05-08,33166.31578947369
2020-05-09,29079.166666666668
2020-05-10,28909.677419354837
2020-05-11,26454.166666666668
2020-05-12,24250.0
2020-05-13,22650.526315789473
2020-05-14,22652.63157894737
2020-05-15,27694.736842105263
2020-05-16,48577.65957446808
2020-05-17,61926.59574468085
2020-05-18,77217.70833333333
2020-05-19,108702.08333333333
2020-05-20,108413.68421052632
2020-05-21,87662.5
2020-05-22,67639.58333333333
2020-05-23,56435.416666666664
2020-05-24,53414.583333333336
2020-05-25,52858.333333333336
2020-05-26,47365.625
2020-05-27,44745.833333333336
2020-05-28,43723.958333333336
2020-05-29,42547.916666666664
2020-05-30,39748.958333333336
2020-05-31,37097.87234042553
2020-06-01,32991.57894736842
2020-06-02,32869.47368421053
2020-06-03,32090.10989010989
2020-06-04,27844.791666666668
2020-06-05,25991.666666666668
2020-06-06,25012.76595744681
2020-06-07,21384.375
2020-06-08,20698.936170212764
2020-06-09,17355.263157894737
2020-06-10,21061.052631578947
2020-06-11,19734.375
2020-06-12,18100.0
2020-06-13,17397.872340425532
2020-06-14,15111.702127659575
2020-06-15,14757.291666666666
2020-06-16,13729.347826086956
2020-06-17,13643.75
2020-06-18,12724.731182795698
2020-06-19,12946.808510638299
2020-06-20,12049.0625
2020-06-21,12848.421052631578
2020-06-22,11577.608695652174
2020-06-23,15284.21052631579
2020-06-24,16765.217391304348
2020-06-25,15046.875
2020-06-26,13438.04347826087
2020-06-27,16571.27659574468
2020-06-28,19071.590909090908
2020-06-29,23340.625
2020-06-30,25292.708333333332
2020-07-01,25446.739130434784
2020-07-02,24895.78947368421
2020-07-03,21774.736842105263
2020-07-04,19234.736842105263
2020-07-05,16312.631578947368
2020-07-06,14851.041666666666
2020-07-07,12428.125
2020-07-08,10900.0
2020-07-09,6186.25
2020-07-10,8834.166666666666
2020-07-11,7718.924731182796
2020-07-12,12153.645833333334
2020-07-13,9035.3125
2020-07-14,9012.708333333334
2020-07-15,10453.541666666666
2020-07-16,10359.166666666666
2020-07-17,19911.458333333332
2020-07-18,19177.894736842107
2020-07-19,16637.23404255319
2020-07-20,21593.75
2020-07-21,21241.052631578947
2020-07-22,18204.166666666668
2020-07-23,15958.947368421053
2020-07-24,14500.0
2020-07-25,12229.569892473119
2020-07-26,10423.296703296703
2020-07-27,9181.25
2020-07-28,5870.8421052631575
2020-07-29,6693.894736842105
2020-07-30,7929.347826086957
2020-07-31,6516.8421052631575
2020-08-01,6216.914893617021
2020-08-02,5216.741573033708
2020-08-03,5981.354166666667
2020-08-04,4403.854166666667
2020-08-05,6560.416666666667
2020-08-06,5389.270833333333
2020-08-07,5200.421052631579
2020-08-08,4925.268817204301
2020-08-09,5531.086956521739
2020-08-10,6437.741935483871
2020-08-11,6905.263157894737
2020-08-12,4812.9473684210525
2020-08-13,6018.315789473684
2020-08-14,4961.0625
2020-08-15,4934.04255319149
2020-08-16,5363.1578947368425
2020-08-17,5733.645833333333
2020-08-18,5311.145833333333
2020-08-19,4318.125
2020-08-20,4309.6875
2020-08-21,3405.8064516129034
2020-08-22,3020.1195652173915
2020-08-23,2975.442105263158
2020-08-24,3480.0
2020-08-25,2886.9479166666665
2020-08-26,2276.0208333333335
2020-08-27,2622.6458333333335
2020-08-28,3603.5106382978724
2020-08-29,3537.6344086021504
2020-08-30,2852.451612903226
2020-08-31,2056.1875
2020-09-01,3554.7083333333335
2020-09-02,3081.851063829787
2020-09-03,2438.0208333333335
2020-09-04,2304.40625
2020-09-05,2533.8817204301076
2020-09-06,2791.6875
2020-09-07,5854.468085106383
2020-09-08,6829.6875
2020-09-09,8535.520833333334
2020-09-10,9476.354166666666
2020-09-11,10332.8125
2020-09-12,9328.842105263158
2020-09-13,10710.106382978724
2020-09-14,9993.333333333334
2020-09-15,9070.416666666666
2020-09-16,6613.854166666667
2020-09-17,6125.625
2020-09-18,4584.895833333333
2020-09-19,3962.0
2020-09-20,4256.315789473684
2020-09-21,4878.4375
2020-09-22,3665.90625
2020-09-23,3960.8333333333335
2020-09-24,4109.265957446809
2020-09-25,3608.3225806451615
2020-09-26,1752.936170212766
2020-09-27,5722.708333333333
2020-09-28,2252.3473684210526
2020-09-29,2256.9270833333335
2020-09-30,2905.1666666666665
2020-10-01,3522.7659574468084
2020-10-02,3303.159574468085
2020-10-03,3797.7659574468084
2020-10-04,3863.2631578947367
2020-10-05,2431.0526315789475
2020-10-06,3534.1052631578946
2020-10-07,3519.7708333333335
2020-10-08,3162.375
2020-10-09,2495.2526315789473
2020-10-10,3595.6526315789474
2020-10-11,3070.557894736842
2020-10-12,4336.252631578947
2020-10-13,3683.159574468085
2020-10-14,5006.247311827957
2020-10-15,5057.1578947368425
2020-10-16,3556.25
2020-10-17,2720.05376344086
2020-10-18,6706.526315789473
2020-10-19,4489.736842105263
2020-10-20,3503.3333333333335
2020-10-21,4393.789473684211
2020-10-22,5330.744680851064
2020-10-23,12220.3125
2020-10-24,12841.666666666666
2020-10-25,12996.875
2020-10-26,11795.106382978724
2020-10-27,9158.191489361701
2020-10-28,9015.578947368422
2020-10-29,8513.052631578947
2020-10-30,6927.127659574468
2020-10-31,5744.8351648351645
2020-11-01,8096.041666666667
2020-11-02,6235.833333333333
2020-11-03,5242.0
2020-11-04,6143.958333333333
2020-11-05,5262.173913043478
2020-11-06,4975.520833333333
2020-11-07,4268.241758241758
2020-11-08,5011.402173913043
2020-11-09,3189.159574468085
2020-11-10,4219.821052631579
2020-11-11,8869.893617021276
2020-11-12,5497.8494623655915
2020-11-13,6939.263157894737
2020-11-14,3711.8541666666665
2020-11-15,6690.526315789473
2020-11-16,7156.847826086957
2020-11-17,6210.631578947368
2020-11-18,3928.5208333333335
2020-11-19,4483.541666666667
2020-11-20,7371.770833333333
2020-11-21,5738.804347826087
2020-11-22,5084.315789473684
2020-11-23,5110.631578947368
2020-11-24,4965.0526315789475
2020-11-25,7047.173913043478
2020-11-26,7400.326086956522
2020-11-27,9453.578947368422
2020-11-28,8913.111111111111
2020-11-29,8999.89247311828
2020-11-30,7138.0
2020-12-01,7402.978723404255
2020-12-02,5956.95652173913
2020-12-03,4819.010989010989
2020-12-04,5404.086021505376
2020-12-05,4866.421052631579
2020-12-06,5382.526315789473
2020-12-07,4677.1875
2020-12-08,4158.510638297872
2020-12-09,5680.425531914893
2020-12-10,4150.126315789474
2020-12-11,5967.173913043478
2020-12-12,8837.127659574468
2020-12-13,12216.875
2020-12-14,13629.166666666666
2020-12-15,13158.510638297872
2020-12-16,11817.578947368422
2020-12-17,10986.063829787234
2020-12-18,8819.775280898877
2020-12-19,9627.63440860215
2020-12-20,8568.461538461539
2020-12-21,8732.043010752688
2020-12-22,6650.212765957447
2020-12-23,5883.936170212766
2020-12-24,9258.631578947368
2020-12-25,7194.021739130435
2020-12-26,6532.105263157895
2020-12-27,5319.555555555556
2020-12-28,6809.130434782609
2020-12-29,5866.421052631579
2020-12-30,6631.458333333333
2020-12-31,7707.553191489362
